season,round,datetime,venue,for_team,for_is_home,for_goals1,for_behinds1,for_goals2,for_behinds2,for_goals3,for_behinds3,for_goals4,for_behinds4,for_total_score,for_match_points,for_is_win,for_is_draw,for_is_loss,against_team,against_is_home,against_goals1,against_behinds1,against_goals2,against_behinds2,against_goals3,against_behinds3,against_goals4,against_behinds4,against_total_score,against_match_points,against_is_win,against_is_draw,against_is_loss,edge_type,for_total_goals,for_total_behinds,against_total_goals,against_total_behinds
2014,R10,Sun 25-May-2014 4:40 PM,M.C.G.,Adelaide,False,1,4,1,3,5,5,3,4,76,0,False,False,True,Carlton,True,2,2,2,0,4,3,4,4,81,4,True,False,False,lost-to,10,16,12,9
2014,R11,Thu 29-May-2014 7:10 PM,S.C.G.,Geelong,False,0,3,1,0,1,1,3,4,38,0,False,False,True,Sydney,True,4,4,4,5,6,2,8,5,148,4,True,False,False,lost-to,5,8,22,16
2014,R11,Fri 30-May-2014 7:50 PM,Docklands,Collingwood,False,7,2,3,3,4,3,7,6,140,4,True,False,False,St Kilda,True,3,2,3,0,2,3,0,1,54,0,False,False,True,defeated,21,14,8,6
2014,R11,Sat 31-May-2014 1:10 PM,Traeger Park,Melbourne,True,2,2,5,2,3,1,1,4,75,0,False,False,True,Port Adelaide,False,5,4,3,0,2,5,4,2,95,4,True,False,False,lost-to,11,9,14,11
2014,R11,Sat 31-May-2014 4:40 PM,Gabba,Brisbane Lions,True,5,5,2,3,3,2,4,4,98,4,True,False,False,Carlton,False,1,1,6,3,4,5,2,4,91,0,False,False,True,defeated,14,14,13,13
2014,R11,Sat 31-May-2014 7:45 PM,M.C.G.,Essendon,True,4,4,5,4,2,3,4,3,104,4,True,False,False,Richmond,False,0,1,3,4,0,3,4,4,54,0,False,False,True,defeated,15,14,7,12
2014,R11,Sun 01-Jun-2014 12:40 PM,Adelaide Oval,Adelaide,True,5,2,4,5,3,2,4,4,109,4,True,False,False,Gold Coast,False,5,1,3,2,3,3,0,5,77,0,False,False,True,defeated,16,13,11,11
2014,R11,Sun 01-Jun-2014 3:20 PM,Docklands,Fremantle,False,4,2,4,1,1,3,4,5,89,4,True,False,False,Western Bulldogs,True,1,4,1,4,3,4,1,3,51,0,False,False,True,defeated,13,11,6,15
2014,R11,Sun 01-Jun-2014 4:40 PM,M.C.G.,Greater Western Sydney,False,4,2,2,2,5,1,2,4,87,0,False,False,True,Hawthorn,True,3,2,4,3,4,1,3,4,94,4,True,False,False,lost-to,13,9,14,10
2014,R11,Sun 01-Jun-2014 5:40 PM,Subiaco,North Melbourne,False,4,0,2,6,4,3,2,1,82,4,True,False,False,West Coast,True,3,3,0,1,1,2,2,2,44,0,False,False,True,defeated,12,10,6,8
2014,R12,Fri 06-Jun-2014 7:50 PM,Docklands,Carlton,False,4,4,3,1,5,4,3,3,102,0,False,False,True,Geelong,True,3,1,7,5,2,1,4,4,107,4,True,False,False,lost-to,15,12,16,11
2014,R12,Sat 07-Jun-2014 1:40 PM,York Park,Hawthorn,True,3,4,7,2,6,1,3,2,123,4,True,False,False,West Coast,False,4,4,3,1,1,2,4,0,79,0,False,False,True,defeated,19,9,12,7
2014,R12,Sat 07-Jun-2014 4:10 PM,Adelaide Oval,Port Adelaide,True,4,3,3,3,6,4,6,5,129,4,True,False,False,St Kilda,False,2,2,2,3,1,0,4,0,59,0,False,False,True,defeated,19,15,9,5
2014,R12,Sat 07-Jun-2014 7:40 PM,Docklands,Brisbane Lions,False,4,3,7,5,2,1,1,2,95,4,True,False,False,Western Bulldogs,True,5,3,2,2,2,0,4,4,87,0,False,False,True,defeated,14,11,13,9
2014,R12,Sat 07-Jun-2014 7:40 PM,Showground,Essendon,False,3,3,2,5,3,3,3,4,81,4,True,False,False,Greater Western Sydney,True,2,1,2,3,1,5,4,3,66,0,False,False,True,defeated,11,15,9,12
2014,R12,Sun 08-Jun-2014 2:10 PM,Subiaco,Adelaide,False,3,2,1,3,1,1,2,2,50,0,False,False,True,Fremantle,True,1,4,2,5,5,4,4,5,90,4,True,False,False,lost-to,7,8,12,18
2014,R12,Sun 08-Jun-2014 3:20 PM,Carrara,Gold Coast,True,1,6,2,3,3,4,4,1,74,0,False,False,True,Sydney,False,4,3,4,1,5,0,4,3,109,4,True,False,False,lost-to,10,14,17,7
2014,R12,Sun 08-Jun-2014 7:10 PM,Docklands,North Melbourne,True,3,3,1,4,8,4,5,3,116,4,True,False,False,Richmond,False,3,4,7,2,1,2,2,2,88,0,False,False,True,defeated,17,14,13,10
2014,R12,Mon 09-Jun-2014 3:20 PM,M.C.G.,Collingwood,False,1,2,2,5,2,3,3,3,61,4,True,False,False,Melbourne,True,1,3,1,1,1,2,0,4,28,0,False,False,True,defeated,8,13,3,10
2014,R13,Fri 13-Jun-2014 7:50 PM,M.C.G.,Carlton,True,2,1,4,4,5,4,2,3,90,0,False,False,True,Hawthorn,False,6,2,3,3,3,3,6,2,118,4,True,False,False,lost-to,13,12,18,10
2014,R13,Sat 14-Jun-2014 1:45 PM,M.C.G.,Fremantle,False,3,1,4,4,6,3,3,1,105,4,True,False,False,Richmond,True,1,3,4,6,2,2,5,2,85,0,False,False,True,defeated,16,9,12,13
2014,R13,Sat 14-Jun-2014 2:10 PM,S.C.G.,Port Adelaide,False,1,2,5,3,3,5,4,6,94,0,False,False,True,Sydney,True,2,8,4,4,5,1,3,1,98,4,True,False,False,lost-to,13,16,14,14
2014,R13,Sat 14-Jun-2014 2:40 PM,Subiaco,Gold Coast,False,3,3,3,1,3,1,6,5,100,0,False,False,True,West Coast,True,4,3,5,4,5,3,1,3,103,4,True,False,False,lost-to,15,10,15,13
2014,R13,Sat 14-Jun-2014 7:10 PM,Adelaide Oval,Adelaide,True,4,4,4,3,5,3,3,3,109,4,True,False,False,North Melbourne,False,1,2,3,1,2,4,4,6,73,0,False,False,True,defeated,16,13,10,13
2014,R13,Sat 14-Jun-2014 7:40 PM,Gabba,Brisbane Lions,True,4,2,5,1,3,0,0,5,80,0,False,False,True,Greater Western Sydney,False,4,3,5,1,6,2,4,5,125,4,True,False,False,lost-to,12,8,19,11
2014,R13,Sun 15-Jun-2014 1:10 PM,Kardinia Park,Geelong,True,6,4,6,3,4,4,4,2,133,4,True,False,False,St Kilda,False,1,2,1,1,0,2,3,2,37,0,False,False,True,defeated,20,13,5,7
2014,R13,Sun 15-Jun-2014 3:20 PM,Docklands,Collingwood,True,3,2,6,2,3,2,3,2,98,0,False,False,True,Western Bulldogs,False,4,2,5,3,4,1,3,4,106,4,True,False,False,lost-to,15,8,16,10
2014,R13,Sun 15-Jun-2014 4:40 PM,M.C.G.,Essendon,True,2,4,3,8,3,0,2,5,77,0,False,False,True,Melbourne,False,0,3,3,0,4,3,5,0,78,4,True,False,False,lost-to,10,17,12,6
2014,R14,Fri 20-Jun-2014 7:50 PM,M.C.G.,Richmond,True,4,2,2,2,1,2,0,3,51,0,False,False,True,Sydney,False,1,2,3,0,3,3,2,3,62,4,True,False,False,lost-to,7,9,9,8
2014,R14,Sat 21-Jun-2014 1:15 PM,Adelaide Oval,Port Adelaide,True,3,1,4,4,6,4,6,5,128,4,True,False,False,Western Bulldogs,False,3,5,2,0,1,2,2,1,56,0,False,False,True,defeated,19,14,8,8
2014,R14,Sat 21-Jun-2014 2:10 PM,M.C.G.,Collingwood,False,3,1,3,3,3,3,4,1,86,0,False,False,True,Hawthorn,True,4,3,3,4,5,3,5,3,115,4,True,False,False,lost-to,13,8,17,13
2014,R14,Sat 21-Jun-2014 4:40 PM,Carrara,Geelong,False,5,1,1,6,3,0,2,5,78,0,False,False,True,Gold Coast,True,3,2,2,4,5,6,7,4,118,4,True,False,False,lost-to,11,12,17,16
2014,R14,Sat 21-Jun-2014 5:40 PM,Subiaco,Brisbane Lions,False,0,1,0,0,2,2,1,1,22,0,False,False,True,Fremantle,True,2,2,7,1,3,4,3,8,105,4,True,False,False,lost-to,3,4,15,15
2014,R14,Sat 21-Jun-2014 7:40 PM,Docklands,Adelaide,False,2,6,3,1,4,0,5,1,92,0,False,False,True,Essendon,True,7,0,2,2,2,8,4,1,101,4,True,False,False,lost-to,14,8,15,11
2014,R14,Sun 22-Jun-2014 1:10 PM,Showground,Carlton,False,5,1,1,4,4,3,4,0,92,0,False,False,True,Greater Western Sydney,True,5,1,5,1,3,2,2,6,100,4,True,False,False,lost-to,14,8,15,10
2014,R14,Sun 22-Jun-2014 3:20 PM,Docklands,St Kilda,True,4,3,2,2,2,2,2,3,70,0,False,False,True,West Coast,False,3,2,5,4,4,4,3,3,103,4,True,False,False,lost-to,10,10,15,13
2014,R14,Sun 22-Jun-2014 4:40 PM,M.C.G.,Melbourne,True,3,0,3,0,2,4,2,2,66,0,False,False,True,North Melbourne,False,4,5,3,3,7,4,1,5,107,4,True,False,False,lost-to,10,6,15,17
2014,R15,Fri 27-Jun-2014 7:50 PM,Docklands,Essendon,False,1,3,2,2,5,5,3,4,80,0,False,False,True,Geelong,True,5,1,3,3,0,2,5,5,89,4,True,False,False,lost-to,11,14,13,11
2014,R15,Sat 28-Jun-2014 1:45 PM,York Park,Gold Coast,False,3,0,2,0,1,0,4,3,63,0,False,False,True,Hawthorn,True,2,5,7,1,5,5,3,3,116,4,True,False,False,lost-to,10,3,17,14
2014,R15,Sat 28-Jun-2014 2:10 PM,Docklands,Richmond,False,6,2,4,2,3,3,5,2,117,4,True,False,False,St Kilda,True,1,2,4,2,4,3,2,0,73,0,False,False,True,defeated,18,9,11,7
2014,R15,Sat 28-Jun-2014 2:40 PM,Subiaco,Fremantle,True,3,3,2,1,5,2,3,4,88,4,True,False,False,West Coast,False,4,2,1,7,0,3,6,3,81,0,False,False,True,defeated,13,10,11,15
2014,R15,Sat 28-Jun-2014 7:40 PM,Gabba,Brisbane Lions,True,1,1,7,3,2,1,0,5,70,4,True,False,False,North Melbourne,False,3,5,1,2,2,2,3,3,66,0,False,False,True,defeated,10,10,9,12
2014,R15,Sat 28-Jun-2014 7:40 PM,S.C.G.,Greater Western Sydney,False,1,4,0,3,3,3,4,2,60,0,False,False,True,Sydney,True,4,4,4,5,4,2,3,5,106,4,True,False,False,lost-to,8,12,15,16
2014,R15,Sun 29-Jun-2014 1:10 PM,Docklands,Melbourne,False,1,3,2,1,7,1,3,2,85,0,False,False,True,Western Bulldogs,True,4,1,3,3,3,0,4,3,91,4,True,False,False,lost-to,13,7,14,7
2014,R15,Sun 29-Jun-2014 3:40 PM,Adelaide Oval,Adelaide,True,3,5,3,1,3,6,5,3,99,4,True,False,False,Port Adelaide,False,5,3,2,7,0,4,3,2,76,0,False,False,True,defeated,14,15,10,16
2014,R15,Sun 29-Jun-2014 7:10 PM,M.C.G.,Carlton,False,2,2,4,1,1,4,4,3,76,0,False,False,True,Collingwood,True,6,3,2,5,2,4,3,1,91,4,True,False,False,lost-to,11,10,13,13
2014,R16,Fri 04-Jul-2014 7:50 PM,Docklands,Hawthorn,False,4,2,2,4,4,3,3,1,88,0,False,False,True,North Melbourne,True,5,3,2,3,7,1,2,5,108,4,True,False,False,lost-to,13,10,16,12
2014,R16,Sat 05-Jul-2014 1:45 PM,M.C.G.,Brisbane Lions,False,3,3,1,2,2,5,1,2,54,0,False,False,True,Richmond,True,5,2,2,1,3,1,2,3,79,4,True,False,False,lost-to,7,12,12,7
2014,R16,Sat 05-Jul-2014 2:10 PM,Showground,Adelaide,False,5,6,5,3,5,5,5,6,140,4,True,False,False,Greater Western Sydney,True,0,8,2,2,3,4,4,4,72,0,False,False,True,defeated,20,20,9,18
2014,R16,Sat 05-Jul-2014 4:40 PM,Carrara,Collingwood,False,4,3,2,5,0,5,4,2,75,0,False,False,True,Gold Coast,True,2,2,3,1,3,4,3,7,80,4,True,False,False,lost-to,10,15,11,14
2014,R16,Sat 05-Jul-2014 7:10 PM,Marrara Oval,Fremantle,False,2,1,4,2,7,2,2,2,97,4,True,False,False,Melbourne,True,0,2,1,3,2,2,1,3,34,0,False,False,True,defeated,15,7,4,10
2014,R16,Sat 05-Jul-2014 7:10 PM,Adelaide Oval,Essendon,False,2,4,4,4,1,4,1,2,62,4,True,False,False,Port Adelaide,True,1,4,1,4,2,6,3,4,60,0,False,False,True,defeated,8,14,7,18
2014,R16,Sun 06-Jul-2014 1:10 PM,Docklands,Carlton,True,6,2,4,0,7,4,7,1,151,4,True,False,False,St Kilda,False,2,0,5,5,2,0,1,1,66,0,False,False,True,defeated,24,7,10,6
2014,R16,Sun 06-Jul-2014 1:20 PM,Subiaco,Sydney,False,3,4,2,8,2,2,3,5,79,4,True,False,False,West Coast,True,2,2,2,3,2,2,1,2,51,0,False,False,True,defeated,10,19,7,9
2014,R16,Sun 06-Jul-2014 4:40 PM,Kardinia Park,Geelong,True,3,3,4,2,2,3,1,1,69,4,True,False,False,Western Bulldogs,False,0,4,3,2,3,5,1,3,56,0,False,False,True,defeated,10,9,7,14
2014,R17,Fri 11-Jul-2014 7:20 PM,Adelaide Oval,Adelaide,True,3,0,4,4,4,0,3,4,92,0,False,False,True,Hawthorn,False,4,3,4,1,5,5,2,5,104,4,True,False,False,lost-to,14,8,15,14
2014,R17,Sat 12-Jul-2014 1:45 PM,M.C.G.,Geelong,False,3,7,8,3,1,3,2,5,102,4,True,False,False,Melbourne,True,0,2,2,3,2,1,1,0,36,0,False,False,True,defeated,14,18,5,6
2014,R17,Sat 12-Jul-2014 2:10 PM,Bellerive Oval,North Melbourne,True,5,3,3,1,4,3,1,7,92,4,True,False,False,St Kilda,False,0,3,1,6,1,2,1,4,33,0,False,False,True,defeated,13,14,3,15
2014,R17,Sat 12-Jul-2014 4:40 PM,Cazaly's Stadium,Gold Coast,False,2,3,4,3,1,4,2,2,66,0,False,False,True,Western Bulldogs,True,5,1,0,4,2,7,6,4,94,4,True,False,False,lost-to,9,12,13,16
2014,R17,Sat 12-Jul-2014 7:40 PM,Gabba,Brisbane Lions,True,1,1,3,2,2,3,3,4,64,0,False,False,True,West Coast,False,3,2,2,1,4,2,2,5,76,4,True,False,False,lost-to,9,10,11,10
2014,R17,Sat 12-Jul-2014 7:40 PM,S.C.G.,Carlton,False,1,2,4,3,0,1,2,3,51,0,False,False,True,Sydney,True,2,4,4,2,10,4,2,4,122,4,True,False,False,lost-to,7,9,18,14
2014,R17,Sun 13-Jul-2014 1:10 PM,Docklands,Port Adelaide,False,3,3,5,1,4,2,4,4,106,0,False,False,True,Richmond,True,4,2,7,4,3,1,5,5,126,4,True,False,False,lost-to,16,10,19,12
2014,R17,Sun 13-Jul-2014 2:40 PM,Subiaco,Fremantle,True,4,1,5,4,5,0,7,5,136,4,True,False,False,Greater Western Sydney,False,1,3,3,2,3,1,2,0,60,0,False,False,True,defeated,21,10,9,6
2014,R17,Sun 13-Jul-2014 3:20 PM,M.C.G.,Collingwood,False,2,4,0,2,2,3,1,0,39,0,False,False,True,Essendon,True,4,0,4,1,6,0,2,6,103,4,True,False,False,lost-to,5,9,16,7
2014,R18,Fri 18-Jul-2014 7:50 PM,Docklands,Carlton,True,4,3,5,4,1,6,6,0,109,4,True,False,False,North Melbourne,False,3,0,4,4,4,0,2,4,86,0,False,False,True,defeated,16,13,13,8
2014,R18,Sat 19-Jul-2014 4:40 PM,Docklands,Fremantle,False,1,1,2,1,2,4,4,0,60,0,False,False,True,St Kilda,True,4,3,5,3,6,8,2,2,118,4,True,False,False,lost-to,9,6,17,16
2014,R18,Sat 19-Jul-2014 7:40 PM,Showground,Geelong,False,2,5,2,5,6,4,3,2,94,4,True,False,False,Greater Western Sydney,True,2,4,2,2,3,3,5,6,87,0,False,False,True,defeated,13,16,12,15
2014,R18,Sun 20-Jul-2014 12:40 PM,Adelaide Oval,Melbourne,False,2,3,3,2,3,2,2,2,69,0,False,False,True,Port Adelaide,True,4,4,3,2,1,3,2,3,72,4,True,False,False,lost-to,10,9,10,12
2014,R18,Sun 20-Jul-2014 4:40 PM,Docklands,Essendon,False,4,2,3,3,3,2,5,4,101,4,True,False,False,Western Bulldogs,True,3,3,5,3,4,2,2,2,94,0,False,False,True,defeated,15,11,14,10
2014,R18,Fri 25-Jul-2014 6:40 PM,Subiaco,Richmond,False,3,2,2,4,2,2,1,3,59,4,True,False,False,West Coast,True,2,1,2,0,1,3,1,2,42,0,False,False,True,defeated,8,11,6,6
2014,R18,Sat 26-Jul-2014 4:40 PM,Gabba,Brisbane Lions,True,7,7,3,4,4,3,2,0,110,4,True,False,False,Gold Coast,False,1,2,2,1,3,3,2,2,56,0,False,False,True,defeated,16,14,8,8
2014,R18,Sat 26-Jul-2014 7:40 PM,M.C.G.,Hawthorn,True,2,7,2,1,7,3,4,3,104,4,True,False,False,Sydney,False,2,3,3,6,4,5,4,2,94,0,False,False,True,defeated,15,14,13,16
2014,R18,Sun 27-Jul-2014 4:40 PM,M.C.G.,Adelaide,False,5,5,2,3,2,5,5,1,98,4,True,False,False,Collingwood,True,3,0,2,4,3,4,4,2,82,0,False,False,True,defeated,14,14,12,10
2014,R19,Thu 31-Jul-2014 6:10 PM,Subiaco,Carlton,False,4,2,0,4,4,5,3,1,78,0,False,False,True,Fremantle,True,5,1,1,4,2,2,4,4,83,4,True,False,False,lost-to,11,12,12,11
2014,R19,Fri 01-Aug-2014 7:50 PM,S.C.G.,Essendon,False,1,1,2,3,3,2,2,3,57,0,False,False,True,Sydney,True,5,3,2,5,2,0,2,5,79,4,True,False,False,lost-to,8,9,11,13
2014,R19,Sat 02-Aug-2014 1:10 PM,Adelaide Oval,Adelaide,True,6,0,3,2,6,5,1,2,105,0,False,False,True,West Coast,False,5,5,5,3,4,3,6,5,136,4,True,False,False,lost-to,16,9,20,16
2014,R19,Sat 02-Aug-2014 4:40 PM,M.C.G.,Greater Western Sydney,False,2,3,0,4,4,3,2,4,62,0,False,False,True,Richmond,True,3,2,5,3,2,5,3,1,89,4,True,False,False,lost-to,8,14,13,11
2014,R19,Sat 02-Aug-2014 7:40 PM,Carrara,Gold Coast,True,2,5,3,2,6,5,6,3,117,4,True,False,False,St Kilda,False,1,3,3,3,3,3,2,1,64,0,False,False,True,defeated,17,15,9,10
2014,R19,Sat 02-Aug-2014 7:40 PM,Docklands,Geelong,False,2,6,6,2,3,4,5,3,111,4,True,False,False,North Melbourne,True,2,7,1,3,5,4,2,5,79,0,False,False,True,defeated,16,15,10,19
2014,R19,Sun 03-Aug-2014 1:10 PM,Docklands,Brisbane Lions,False,3,3,1,0,1,3,6,2,74,4,True,False,False,Melbourne,True,3,3,1,5,1,5,1,2,51,0,False,False,True,defeated,11,8,6,15
2014,R19,Sun 03-Aug-2014 3:20 PM,York Park,Hawthorn,True,5,2,2,4,4,1,5,4,107,4,True,False,False,Western Bulldogs,False,2,1,0,4,3,2,1,2,45,0,False,False,True,defeated,16,11,6,9
2014,R19,Sun 03-Aug-2014 4:40 PM,M.C.G.,Collingwood,True,2,3,4,3,3,1,2,3,76,4,True,False,False,Port Adelaide,False,1,0,4,7,3,1,2,2,70,0,False,False,True,defeated,11,10,10,10
2014,R20,Fri 08-Aug-2014 7:50 PM,M.C.G.,Essendon,False,3,2,3,2,2,3,3,4,77,0,False,False,True,Richmond,True,1,2,6,2,2,4,5,3,95,4,True,False,False,lost-to,11,11,14,11
2014,R20,Sat 09-Aug-2014 1:45 PM,Manuka Oval,Greater Western Sydney,True,1,4,5,1,0,1,1,3,51,0,False,False,True,North Melbourne,False,4,1,3,2,8,3,4,6,126,4,True,False,False,lost-to,7,9,19,12
2014,R20,Sat 09-Aug-2014 2:10 PM,Docklands,Carlton,True,4,2,7,4,1,4,2,3,97,4,True,False,False,Gold Coast,False,1,1,3,1,1,4,3,4,58,0,False,False,True,defeated,14,13,8,10
2014,R20,Sat 09-Aug-2014 4:40 PM,M.C.G.,Hawthorn,True,4,4,6,4,5,0,2,5,115,4,True,False,False,Melbourne,False,2,1,2,4,3,3,2,3,65,0,False,False,True,defeated,17,13,9,11
2014,R20,Sat 09-Aug-2014 7:10 PM,Adelaide Oval,Port Adelaide,True,2,3,1,4,2,5,2,4,58,0,False,False,True,Sydney,False,2,2,3,4,3,3,4,3,84,4,True,False,False,lost-to,7,16,12,12
2014,R20,Sat 09-Aug-2014 7:40 PM,Kardinia Park,Fremantle,False,1,4,4,1,2,1,4,7,79,0,False,False,True,Geelong,True,4,2,3,2,4,2,1,3,81,4,True,False,False,lost-to,11,13,12,9
2014,R20,Sun 10-Aug-2014 1:10 PM,Gabba,Adelaide,False,6,3,6,8,4,3,9,4,168,4,True,False,False,Brisbane Lions,True,4,0,2,3,1,4,2,2,63,0,False,False,True,defeated,25,18,9,9
2014,R20,Sun 10-Aug-2014 2:40 PM,Subiaco,Collingwood,False,2,1,5,1,1,2,2,2,66,0,False,False,True,West Coast,True,6,5,3,2,6,3,4,2,126,4,True,False,False,lost-to,10,6,19,12
2014,R20,Sun 10-Aug-2014 3:20 PM,Docklands,St Kilda,True,3,1,4,3,3,2,5,3,99,0,False,False,True,Western Bulldogs,False,7,4,3,2,3,4,5,4,122,4,True,False,False,lost-to,15,9,18,14
2014,R21,Fri 15-Aug-2014 7:50 PM,Docklands,Carlton,True,1,4,4,2,4,4,2,0,76,0,False,False,True,Geelong,False,3,2,3,3,2,8,3,3,82,4,True,False,False,lost-to,11,10,11,16
2014,R21,Sat 16-Aug-2014 1:45 PM,S.C.G.,St Kilda,False,1,1,1,3,3,3,3,1,56,0,False,False,True,Sydney,True,6,3,2,5,7,1,4,4,127,4,True,False,False,lost-to,8,8,19,13
2014,R21,Sat 16-Aug-2014 2:10 PM,Carrara,Gold Coast,True,3,2,1,1,1,1,2,1,47,0,False,False,True,Port Adelaide,False,1,5,1,3,2,4,3,2,56,4,True,False,False,lost-to,7,5,7,14
2014,R21,Sat 16-Aug-2014 4:40 PM,Docklands,Essendon,True,2,1,2,4,5,2,2,4,77,4,True,False,False,West Coast,False,2,4,6,0,3,2,0,2,74,0,False,False,True,defeated,11,11,11,8
2014,R21,Sat 16-Aug-2014 7:10 PM,Adelaide Oval,Adelaide,True,2,3,2,7,1,3,4,2,69,0,False,False,True,Richmond,False,5,1,2,4,1,9,2,5,79,4,True,False,False,lost-to,9,15,10,19
2014,R21,Sat 16-Aug-2014 7:40 PM,M.C.G.,Brisbane Lions,False,6,1,4,6,5,4,3,4,123,4,True,False,False,Collingwood,True,4,3,1,0,1,3,2,2,56,0,False,False,True,defeated,18,15,8,8
2014,R21,Sun 17-Aug-2014 1:10 PM,Docklands,North Melbourne,True,5,2,3,0,4,3,5,4,111,4,True,False,False,Western Bulldogs,False,1,0,4,6,2,5,1,2,61,0,False,False,True,defeated,17,9,8,13
2014,R21,Sun 17-Aug-2014 2:40 PM,Subiaco,Fremantle,True,3,0,7,3,5,3,2,2,110,4,True,False,False,Hawthorn,False,4,7,6,2,1,2,2,2,91,0,False,False,True,defeated,17,8,13,13
2014,R21,Sun 17-Aug-2014 3:20 PM,M.C.G.,Greater Western Sydney,False,2,1,4,3,4,3,5,1,98,4,True,False,False,Melbourne,True,2,4,0,5,0,2,1,5,34,0,False,False,True,defeated,15,8,3,16
2014,R22,Fri 22-Aug-2014 7:20 PM,Adelaide Oval,Carlton,False,1,2,1,2,1,3,2,0,37,0,False,False,True,Port Adelaide,True,5,6,4,6,7,3,4,5,140,4,True,False,False,lost-to,5,7,20,20
2014,R22,Sat 23-Aug-2014 1:45 PM,Bellerive Oval,Adelaide,False,2,3,3,4,5,4,3,5,94,0,False,False,True,North Melbourne,True,4,3,1,3,4,6,5,5,101,4,True,False,False,lost-to,13,16,14,17
2014,R22,Sat 23-Aug-2014 2:10 PM,Docklands,Essendon,True,3,2,4,4,4,3,5,3,108,4,True,False,False,Gold Coast,False,2,3,2,3,6,2,3,3,89,0,False,False,True,defeated,16,12,13,11
2014,R22,Sat 23-Aug-2014 4:40 PM,Showground,Collingwood,False,2,3,3,2,2,2,4,2,75,4,True,False,False,Greater Western Sydney,True,3,4,3,2,2,5,1,2,67,0,False,False,True,defeated,11,9,9,13
2014,R22,Sat 23-Aug-2014 5:40 PM,Subiaco,Melbourne,False,1,1,2,2,2,1,3,1,53,0,False,False,True,West Coast,True,6,1,3,4,7,4,2,2,119,4,True,False,False,lost-to,8,5,18,11
2014,R22,Sat 23-Aug-2014 7:40 PM,M.C.G.,Geelong,False,3,2,5,1,1,0,2,2,71,0,False,False,True,Hawthorn,True,2,2,1,0,6,5,5,3,94,4,True,False,False,lost-to,11,5,14,10
2014,R22,Sun 24-Aug-2014 1:10 PM,Gabba,Brisbane Lions,True,0,4,2,1,2,3,2,4,48,0,False,False,True,Fremantle,False,4,8,5,2,1,3,5,3,106,4,True,False,False,lost-to,6,12,15,16
2014,R22,Sun 24-Aug-2014 3:20 PM,Docklands,Sydney,False,7,3,4,2,6,2,3,3,130,4,True,False,False,Western Bulldogs,True,1,2,4,3,2,5,2,3,67,0,False,False,True,defeated,20,10,9,13
2014,R22,Sun 24-Aug-2014 4:40 PM,M.C.G.,Richmond,True,6,0,2,3,5,2,2,3,98,4,True,False,False,St Kilda,False,2,2,2,5,1,2,5,3,72,0,False,False,True,defeated,15,8,10,12
2014,R23,Fri 29-Aug-2014 7:50 PM,M.C.G.,Collingwood,True,2,3,2,3,1,2,3,0,56,0,False,False,True,Hawthorn,False,1,4,7,4,4,1,6,4,121,4,True,False,False,lost-to,8,8,18,13
2014,R23,Sat 30-Aug-2014 1:10 PM,Subiaco,Fremantle,True,3,3,4,2,6,3,3,1,105,4,True,False,False,Port Adelaide,False,3,3,4,3,2,4,5,3,97,0,False,False,True,defeated,16,9,14,13
2014,R23,Sat 30-Aug-2014 1:45 PM,M.C.G.,Carlton,True,6,3,1,1,4,0,3,2,90,2,False,True,False,Essendon,False,1,3,8,3,2,5,2,1,90,2,False,True,False,drew-with,14,6,13,12
2014,R23,Sat 30-Aug-2014 4:40 PM,Stad. Aust.,Richmond,False,5,3,1,1,2,1,2,3,68,4,True,False,False,Sydney,True,2,1,2,2,3,3,2,5,65,0,False,False,True,defeated,10,8,9,11
2014,R23,Sat 30-Aug-2014 7:40 PM,Kardinia Park,Brisbane Lions,False,2,4,5,1,3,1,2,3,81,0,False,False,True,Geelong,True,5,2,6,4,5,7,5,4,143,4,True,False,False,lost-to,12,9,21,17
2014,R23,Sat 30-Aug-2014 7:40 PM,Docklands,Melbourne,False,4,3,4,2,1,2,5,2,93,0,False,False,True,North Melbourne,True,4,3,4,2,5,4,6,0,123,4,True,False,False,lost-to,14,9,19,9
2014,R23,Sun 31-Aug-2014 1:10 PM,Carrara,Gold Coast,True,6,3,3,3,2,2,4,1,99,0,False,False,True,West Coast,False,6,2,3,6,11,2,3,3,151,4,True,False,False,lost-to,15,9,23,13
2014,R23,Sun 31-Aug-2014 2:50 PM,Adelaide Oval,Adelaide,True,4,2,7,3,4,0,7,4,141,4,True,False,False,St Kilda,False,2,2,1,1,5,4,1,1,62,0,False,False,True,defeated,22,9,9,8
2014,R23,Sun 31-Aug-2014 4:40 PM,Docklands,Greater Western Sydney,False,4,0,6,4,2,2,6,1,115,4,True,False,False,Western Bulldogs,True,2,4,3,4,6,6,4,5,109,0,False,False,True,defeated,18,7,15,19
2014,QF,Fri 05-Sep-2014 7:50 PM,M.C.G.,Geelong,False,2,1,4,4,2,1,2,2,68,0,False,False,True,Hawthorn,False,3,4,3,1,4,3,5,6,104,4,True,False,False,lost-to,10,8,15,14
2014,QF,Sat 06-Sep-2014 2:45 PM,Stad. Aust.,Fremantle,False,3,1,2,2,1,3,4,3,69,0,False,False,True,Sydney,False,3,4,2,4,4,2,4,5,93,4,True,False,False,lost-to,10,9,13,15
2014,EF,Sat 06-Sep-2014 7:15 PM,M.C.G.,Essendon,False,2,4,4,3,4,1,2,1,81,0,False,False,True,North Melbourne,False,2,3,0,1,7,1,5,4,93,4,True,False,False,lost-to,12,9,14,9
