season,team,teams,games,wins,draws,losses,wins_ratio,points_for,points_against,points_ratio,goals_for,behinds_for,accuracy_for,goals_against,behinds_against,accuracy_against,goals_ratio,behinds_ratio,rank,rank_score,coarse_rank,wins_prestige,adj_wins_prestige,points_prestige,adj_points_prestige
1990,Richmond,14,22,7,0,15,0.3181818181818182,1988,2530,0.4400177069499779,279,314,0.47048903878583476,368,322,0.5333333333333333,0.4312210200927357,0.4937106918238994,11,0.23076923076923073,4,0.01597199623846747,0.174240355473528,0.05538380637714954,0.43252855199054535
1990,St Kilda,14,22,9,0,13,0.4090909090909091,2328,2313,0.5016160310277957,338,300,0.5297805642633229,333,315,0.5138888888888888,0.503725782414307,0.4878048780487805,9,0.3846153846153846,3,0.03889082844596329,0.34470869100774526,0.07179085098680275,0.5013623262112726
1990,Sydney,14,22,5,0,17,0.22727272727272727,1904,2704,0.4131944444444444,268,296,0.475177304964539,393,346,0.5317997293640054,0.405446293494705,0.46105919003115264,13,0.07692307692307687,4,0.011897038911813153,0.13533979251863934,0.04893687334822767,0.4008079178017731
1990,West Coast,14,26,17,1,8,0.6730769230769231,2619,2357,0.5263263665594855,380,339,0.5285118219749653,344,293,0.5400313971742543,0.5248618784530387,0.5363924050632911,3,0.8461538461538461,1,0.10667899080896638,0.6082179523427351,0.07868763098521782,0.5261352067977965
1991,Adelaide,15,22,10,0,12,0.45454545454545453,2041,2282,0.4721258385380523,297,259,0.5341726618705036,330,302,0.5221518987341772,0.47368421052631576,0.46167557932263814,9,0.4285714285714286,3,0.04020779092630585,0.36967793986054076,0.05898054021500733,0.4673717019790158
1991,Brisbane Bears,15,22,3,0,19,0.13636363636363635,1976,2842,0.41012868410128683,287,254,0.5304990757855823,413,364,0.5315315315315315,0.41,0.4110032362459547,15,0.0,4,0.005931485858828464,0.07709598345995124,0.0478873555214964,0.41319461237201627
1991,Carlton,15,22,8,0,14,0.36363636363636365,1878,2113,0.4705587572037083,269,264,0.5046904315196998,302,301,0.5008291873963516,0.4711033274956217,0.4672566371681416,11,0.2857142857142858,3,0.051166931843575784,0.43018850734939307,0.06033180518976446,0.47337269378781566
1991,Collingwood,15,22,12,1,9,0.5681818181818182,2349,2033,0.5360565951620264,339,315,0.518348623853211,295,263,0.5286738351254481,0.5347003154574133,0.5449826989619377,7,0.5714285714285714,2,0.0407104439817156,0.3727000285163406,0.07469340631833761,0.530542928041201
1991,Essendon,15,23,13,0,10,0.5652173913043478,2278,2130,0.5167876588021778,329,304,0.5197472353870458,302,318,0.4870967741935484,0.5213946117274167,0.4887459807073955,6,0.6428571428571429,2,0.04689409472659265,0.4078701856102297,0.06763038851827559,0.5038462818876784
1991,Fitzroy,15,22,4,0,18,0.18181818181818182,1837,2771,0.3986545138888889,261,271,0.4906015037593985,399,377,0.5141752577319587,0.39545454545454545,0.4182098765432099,14,0.07142857142857151,4,0.023796331178727956,0.2544377362362302,0.04666223961124186,0.4066149933297774
1991,Footscray,15,22,9,1,12,0.4318181818181818,1815,2064,0.46790409899458624,258,267,0.49142857142857144,297,282,0.5129533678756477,0.4648648648648649,0.48633879781420764,10,0.3571428571428572,3,0.03232686131349226,0.31865961221512656,0.05732348417911233,0.4598477790066404
1991,Geelong,15,25,17,0,8,0.68,2921,2292,0.5603299443698446,418,413,0.5030084235860409,327,330,0.4977168949771689,0.5610738255033557,0.5558546433378196,3,0.8571428571428572,1,0.11786632972060407,0.6516420613187415,0.0830826895274973,0.5591902568876198
1991,Hawthorn,15,25,19,0,6,0.76,3151,2335,0.5743711265038279,458,403,0.5319396051103368,341,289,0.5412698412698412,0.5732165206508135,0.5823699421965318,2,0.9285714285714286,1,0.1736271524222848,0.7462898266449363,0.08857306759895886,0.5763661792041673
1991,Melbourne,15,24,14,0,10,0.5833333333333334,2547,2315,0.5238584944467297,372,315,0.5414847161572053,337,293,0.5349206349206349,0.5246826516220028,0.5180921052631579,5,0.7142857142857143,2,0.04377892943338629,0.3906027812873723,0.06956540348321799,0.5114162435077259
1991,North Melbourne,15,22,12,0,10,0.5454545454545454,2456,2693,0.47698582248980387,355,326,0.5212922173274597,399,299,0.5716332378223495,0.4708222811671088,0.5216,8,0.5,2,0.06206767116775106,0.4809104802266701,0.059998621716805846,0.47190402216924776
1991,Richmond,15,22,7,0,15,0.3181818181818182,2141,2450,0.46634720104552385,308,293,0.5124792013311148,354,326,0.5205882352941177,0.4652567975830816,0.47334410339256866,13,0.1428571428571429,4,0.015490289138343893,0.18051338840104733,0.057270240964810516,0.4596029451144285
1991,St Kilda,15,23,14,1,8,0.6304347826086957,2609,2191,0.5435416666666667,385,299,0.5628654970760234,314,307,0.5056360708534622,0.5507868383404864,0.4933993399339934,4,0.7857142857142857,1,0.09327840064893927,0.5902044075664087,0.07590991679264944,0.53489197046922
1991,Sydney,15,22,7,1,14,0.3409090909090909,2360,2778,0.45932269365511874,340,320,0.5151515151515151,403,360,0.528178243774574,0.4576043068640646,0.47058823529411764,12,0.2142857142857143,4,0.018832290276011396,0.21179938611048246,0.053346244183027115,0.44100791299190567
1991,West Coast,15,26,21,0,5,0.8076923076923077,2868,1938,0.5967540574282147,414,384,0.518796992481203,277,276,0.5009041591320073,0.5991316931982634,0.5818181818181818,1,1.0,1,0.23402499736344068,0.8105112752855506,0.09874459617979736,0.6053494787581047
1992,Adelaide,15,22,11,0,11,0.5,2317,2286,0.5033673691071041,336,301,0.5274725274725275,337,264,0.5607321131447587,0.49925705794947994,0.5327433628318584,9,0.4285714285714286,3,0.03746258403257552,0.3527043593470351,0.06515650004717079,0.49386787326254117
1992,Brisbane Bears,15,22,4,1,17,0.20454545454545456,1770,2742,0.39228723404255317,258,222,0.5375,403,324,0.5543328748280605,0.3903177004538578,0.4065934065934066,14,0.07142857142857151,4,0.0069733149500108655,0.08951188036405122,0.04406725186429416,0.3922382966050209
1992,Carlton,15,22,14,0,8,0.6363636363636364,2362,2103,0.529003359462486,344,298,0.5358255451713395,302,291,0.5092748735244519,0.5325077399380805,0.5059422750424448,7,0.5714285714285714,2,0.07949497583742293,0.5473151753771364,0.07268761465234204,0.5232177513606276
1992,Collingwood,15,23,16,0,7,0.6956521739130435,2278,2002,0.5322429906542057,325,328,0.49770290964777947,284,298,0.4879725085910653,0.5336617405582923,0.5239616613418531,4,0.7857142857142857,1,0.14517784198760017,0.7039384125970972,0.07287216961224403,0.5238999429956781
1992,Essendon,15,22,12,0,10,0.5454545454545454,2241,2414,0.48141783029001073,324,297,0.5217391304347826,347,332,0.5110456553755522,0.4828614008941878,0.47217806041335453,8,0.5,2,0.05244816446096243,0.4365934657966074,0.062341528937896344,0.48208251298905574
1992,Fitzroy,15,22,9,0,13,0.4090909090909091,2166,2398,0.47458369851007887,312,294,0.5148514851485149,344,334,0.5073746312684366,0.47560975609756095,0.4681528662420382,10,0.3571428571428572,3,0.04684069278435833,0.40758150077186334,0.059624957793647494,0.4702483865238584
1992,Footscray,15,25,17,0,8,0.68,2699,2247,0.5456934896886373,398,311,0.5613540197461213,320,327,0.4945904173106646,0.5543175487465181,0.48746081504702193,3,0.8571428571428572,1,0.10996621793549245,0.6336647471772194,0.08192190068126314,0.555406829221915
1992,Geelong,15,26,18,0,8,0.6923076923076923,3558,2541,0.5833743236596163,527,396,0.570964247020585,368,333,0.5249643366619116,0.5888268156424581,0.5432098765432098,2,0.9285714285714286,1,0.1322713983719511,0.6809267841454568,0.08978490856450859,0.5800048492562954
1992,Hawthorn,15,23,14,0,9,0.6086956521739131,2666,2198,0.548108552631579,385,356,0.5195681511470985,322,266,0.5476190476190477,0.5445544554455446,0.572347266881029,6,0.6428571428571429,2,0.07466110658351495,0.5304265047210827,0.0767216049160051,0.5377554617813287
1992,Melbourne,15,22,7,1,14,0.3409090909090909,2083,2386,0.46609979861266504,306,247,0.5533453887884268,348,298,0.5386996904024768,0.46788990825688076,0.45321100917431195,11,0.2857142857142858,3,0.024709181541719524,0.2618252139243434,0.056212856511010045,0.45470010112966996
1992,North Melbourne,15,22,7,0,15,0.3181818181818182,2269,2535,0.47231473771856786,330,289,0.5331179321486268,369,321,0.5347826086956522,0.4721030042918455,0.4737704918032787,12,0.2142857142857143,4,0.007732483446898372,0.0983667207386886,0.05743477058973387,0.4603588923971835
1992,Richmond,15,22,5,0,17,0.22727272727272727,2160,2938,0.4236955668889761,313,282,0.5260504201680672,430,358,0.5456852791878173,0.42126514131897713,0.440625,13,0.1428571428571429,4,0.01039391064822667,0.1281931792185474,0.050301770562204626,0.4257905479886312
1992,St Kilda,15,24,15,0,9,0.625,2596,2211,0.540045766590389,374,352,0.5151515151515151,320,291,0.5237315875613748,0.5389048991354467,0.5474339035769828,5,0.7142857142857143,2,0.10050691200455482,0.6100333634813513,0.07895660728939999,0.545486045183441
1992,Sydney,15,22,3,1,18,0.1590909090909091,1997,2694,0.4257088040929439,283,299,0.48625429553264604,394,330,0.5441988950276243,0.41802067946824223,0.4753577106518283,15,0.0,4,0.010313180248085791,0.12731520317107642,0.047766238725158096,0.4125499006351121
1992,West Coast,15,25,18,1,6,0.74,2552,2019,0.5583023408444542,365,362,0.5020632737276479,292,267,0.5223613595706619,0.5555555555555556,0.575516693163752,1,1.0,1,0.16104803516662605,0.7288126026770937,0.08414931925312169,0.5626187103587972
1993,Adelaide,15,23,13,0,10,0.5652173913043478,2446,2132,0.5342944517256444,352,334,0.5131195335276968,308,284,0.5202702702702703,0.5333333333333333,0.540453074433657,6,0.6428571428571429,2,0.09847140358528185,0.604614960691092,0.07808573417456682,0.5425003166955471
1993,Brisbane Bears,15,20,4,0,16,0.2,1886,2504,0.4296127562642369,273,248,0.5239923224568138,365,314,0.5375552282768777,0.4278996865203762,0.4412811387900356,13,0.1428571428571429,4,0.00644288357030051,0.08322929355964605,0.05083871727551194,0.4285270739863437
1993,Carlton,15,23,15,1,7,0.6739130434782609,2590,2267,0.5332509779699403,377,328,0.5347517730496454,326,311,0.5117739403453689,0.5362731152204836,0.513302034428795,2,0.9285714285714286,1,0.13217912237726004,0.6807520325075864,0.07599772057198333,0.5352031928826704
1993,Collingwood,15,20,11,0,9,0.55,2086,2060,0.5031355523396044,302,274,0.5243055555555556,298,272,0.5228070175438596,0.5033333333333333,0.5018315018315018,8,0.5,2,0.062352186014219775,0.4821280290495278,0.06489300276172812,0.49278454432149854
1993,Essendon,15,24,16,1,7,0.6875,2783,2324,0.5449383199530057,411,317,0.5645604395604396,335,314,0.5161787365177196,0.5509383378016086,0.5023771790808241,1,1.0,1,0.12527065093097464,0.6672158245488259,0.07966906116043573,0.5479039467148239
1993,Fitzroy,15,20,10,0,10,0.5,2001,2011,0.49875373878364904,294,237,0.5536723163841808,291,265,0.5233812949640287,0.5025641025641026,0.4721115537848606,11,0.2857142857142858,3,0.05687276847573103,0.45776904833970067,0.06466331491704325,0.49183692839028564
1993,Footscray,15,20,11,0,9,0.55,1978,1997,0.49761006289308174,287,256,0.5285451197053407,289,263,0.5235507246376812,0.4982638888888889,0.4932562620423892,9,0.4285714285714286,3,0.071562023840216,0.5190203899831256,0.06533442789039175,0.4945971265627598
1993,Geelong,15,20,12,0,8,0.6,2354,2109,0.5274479049966391,345,284,0.548489666136725,305,279,0.5222602739726028,0.5307692307692308,0.5044404973357016,7,0.5714285714285714,2,0.07696898778088573,0.5386221785255688,0.07291408852124824,0.5240546584586915
1993,Hawthorn,15,21,13,0,8,0.6190476190476191,2261,1968,0.534641759281154,329,287,0.5340909090909091,283,270,0.5117540687160941,0.5375816993464052,0.5152603231597845,5,0.7142857142857143,2,0.07860180225768226,0.5442736569540104,0.07402911365430882,0.5281384824794314
1993,Melbourne,15,20,10,0,10,0.5,2101,1873,0.5286864620030196,305,271,0.5295138888888888,269,259,0.509469696969697,0.5313588850174216,0.5113207547169811,10,0.3571428571428572,3,0.07247001784723035,0.5224112581957263,0.0711384320776326,0.517424276421229
1993,North Melbourne,15,21,13,0,8,0.6190476190476191,2666,2270,0.5401134521880064,398,278,0.5887573964497042,332,278,0.5442622950819672,0.5452054794520548,0.5,3,0.8571428571428572,1,0.09500840077972068,0.5951018432942417,0.07687257814532981,0.5382847347049952
1993,Richmond,15,20,4,0,16,0.2,1753,2480,0.41412709662178127,245,283,0.4640151515151515,368,272,0.575,0.399673735725938,0.5099099099099099,14,0.07142857142857151,4,0.007694302278992494,0.09792517522057917,0.0489429369712015,0.4187610034345778
1993,St Kilda,15,20,10,0,10,0.5,2040,2166,0.48502139800285304,296,264,0.5285714285714286,314,282,0.5268456375838926,0.4852459016393443,0.4835164835164835,12,0.2142857142857143,4,0.03793699610111384,0.35569563465126597,0.05704773963374847,0.4585776878640141
1993,Sydney,15,20,1,0,19,0.05,1837,2901,0.3877163360067539,266,241,0.52465483234714,432,309,0.582995951417004,0.38108882521489973,0.4381818181818182,15,0.0,4,0.005574616757479246,0.0727709244136899,0.04364502840235936,0.3898405648209836
1993,West Coast,15,22,13,0,9,0.5909090909090909,2108,1828,0.5355691056910569,302,296,0.5050167224080268,267,226,0.5415821501014199,0.5307557117750439,0.5670498084291188,4,0.7857142857142857,1,0.07259383740291157,0.5228704664888103,0.07592810384251018,0.5349564642252366
1994,Adelaide,15,22,9,1,12,0.4318181818181818,1876,2159,0.46493184634448576,267,274,0.49353049907578556,318,251,0.5588752196836555,0.4564102564102564,0.5219047619047619,11,0.2857142857142858,3,0.048314494923568534,0.41545834661172,0.057826634405942254,0.4621519143777336
1994,Brisbane Bears,15,22,9,0,13,0.4090909090909091,1940,2195,0.46916565900846435,281,254,0.525233644859813,316,299,0.5138211382113821,0.47068676716917923,0.4593128390596745,12,0.2142857142857143,4,0.040697233718565304,0.3726209352735562,0.06014828610154159,0.47256462554098827
1994,Carlton,15,24,15,0,9,0.625,2519,2002,0.5571776155717761,368,311,0.5419734904270986,283,304,0.48211243611584326,0.565284178187404,0.5056910569105691,3,0.8571428571428572,1,0.13231470146455296,0.6810087381036201,0.08630150275107501,0.5694000258497279
1994,Collingwood,15,23,12,0,11,0.5217391304347826,2097,2101,0.4995235826584088,300,297,0.5025125628140703,301,295,0.5050335570469798,0.49916805324459235,0.5016891891891891,8,0.5,2,0.07268403717310666,0.5232045108852889,0.06503344965246467,0.49336247083634344
1994,Essendon,15,22,11,0,11,0.5,2075,2119,0.49475441106342394,305,245,0.5545454545454546,308,271,0.531951640759931,0.49755301794453505,0.4748062015503876,10,0.3571428571428572,3,0.08110228955190184,0.5527019437323674,0.06440380253065725,0.4907625602075732
1994,Fitzroy,15,22,5,0,17,0.22727272727272727,1726,2456,0.41272118603538976,247,244,0.5030549898167006,359,302,0.5431164901664145,0.4075907590759076,0.4468864468864469,14,0.07142857142857151,4,0.015306998842012203,0.17873193917116403,0.04495330806414393,0.39721603855730486
1994,Footscray,15,24,13,0,11,0.5416666666666666,2272,2155,0.5132143663880732,324,328,0.49693251533742333,315,265,0.5431034482758621,0.5070422535211268,0.5531197301854974,7,0.5714285714285714,2,0.057768018289755675,0.4618843725789608,0.07219207707813191,0.5213776848986086
1994,Geelong,15,26,16,0,10,0.6153846153846154,2786,2523,0.5247692597475985,405,356,0.5321944809461235,360,363,0.4979253112033195,0.5294117647058824,0.4951321279554937,2,0.9285714285714286,1,0.06140908369047286,0.4780729156954481,0.06982469713321879,0.5124154568305829
1994,Hawthorn,15,23,13,0,10,0.5652173913043478,2279,2119,0.5181900864029104,332,287,0.5363489499192245,305,289,0.5134680134680135,0.521193092621664,0.4982638888888889,6,0.6428571428571429,2,0.0945806227516143,0.5939000468454626,0.07444724838389888,0.5296544064066313
1994,Melbourne,15,25,14,0,11,0.56,2509,2157,0.537719674239177,370,289,0.5614567526555387,310,297,0.5107084019769358,0.5441176470588235,0.4931740614334471,5,0.7142857142857143,2,0.07021668861360221,0.5139193478887253,0.07735526375679608,0.5399699549143062
1994,North Melbourne,15,24,14,0,10,0.5833333333333334,2600,2048,0.5593803786574871,376,344,0.5222222222222223,291,302,0.49072512647554806,0.5637181409295352,0.5325077399380805,4,0.7857142857142857,1,0.05415238124528141,0.44491890280844315,0.07814391527185406,0.542700831983586
1994,Richmond,15,22,12,0,10,0.5454545454545454,2033,2167,0.48404761904761906,289,299,0.4914965986394558,318,259,0.5511265164644714,0.47611202635914335,0.53584229390681,9,0.4285714285714286,3,0.05867258400514023,0.4659873278046354,0.06206734247341487,0.48090907073409006
1994,St Kilda,15,22,7,1,14,0.3409090909090909,1809,2415,0.42826704545454547,266,213,0.5553235908141962,352,303,0.5374045801526718,0.43042071197411,0.4127906976744186,13,0.1428571428571429,4,0.015331358932184555,0.17896910952405598,0.0469295895365136,0.4080619287989963
1994,Sydney,15,22,4,0,18,0.18181818181818182,1987,2545,0.4384377758164166,288,259,0.526508226691042,374,301,0.554074074074074,0.4350453172205438,0.4625,15,0.0,4,0.012896602875286005,0.15462813140156778,0.050865196373882565,0.4286614285800941
1994,West Coast,15,25,19,0,6,0.76,2420,1767,0.5779794602340578,343,362,0.48652482269503544,251,261,0.490234375,0.5774410774410774,0.5810593900481541,1,1.0,1,0.1845529039229552,0.7601053087351443,0.08950768648646472,0.5791771374747139
1995,Adelaide,16,22,9,0,13,0.4090909090909091,1749,2184,0.444698703279939,248,261,0.48722986247544203,318,276,0.5353535353535354,0.4381625441696113,0.4860335195530726,11,0.33333333333333337,3,0.027042173884982736,0.29423721371916883,0.04949072900183116,0.438522062934945
1995,Brisbane Bears,16,23,10,0,13,0.43478260869565216,2181,2297,0.4870477891916034,316,285,0.5257903494176372,334,293,0.532695374800638,0.48615384615384616,0.4930795847750865,8,0.5333333333333333,2,0.02640950069573942,0.28921147962345195,0.057106854808356554,0.4760237520301443
1995,Carlton,16,25,23,0,2,0.92,2706,1924,0.5844492440604752,392,354,0.5254691689008043,277,262,0.5139146567717996,0.585949177877429,0.5746753246753247,1,1.0,1,0.29697494770168603,0.8636927375647292,0.08254377308811713,0.5743872846629272
1995,Collingwood,16,22,8,2,12,0.4090909090909091,2043,2111,0.4918151179585941,296,267,0.5257548845470693,300,311,0.4909983633387889,0.4966442953020134,0.4619377162629758,10,0.4,3,0.03351982575738484,0.3422072179161907,0.06339138150986522,0.5037780821879735
1995,Essendon,16,24,15,2,7,0.6666666666666666,2611,2072,0.5575485799701047,382,319,0.5449358059914408,301,266,0.5308641975308642,0.5592972181551976,0.5452991452991452,4,0.8,1,0.057782139795940025,0.47913547498456704,0.07482053857465576,0.5481391494060428
1995,Fitzroy,16,22,2,0,20,0.09090909090909091,1617,2780,0.36775073914032297,231,231,0.5,405,350,0.5364238410596026,0.3632075471698113,0.39759036144578314,16,0.0,4,0.0041614422099991236,0.05898514721085893,0.03796824051453271,0.37185962709132203
1995,Footscray,16,23,11,1,11,0.5,1952,2209,0.46911800048065366,281,266,0.5137111517367459,318,301,0.5137318255250404,0.4691151919866444,0.4691358024691358,7,0.6,2,0.0344081246206103,0.3483276517878581,0.056627350927961666,0.4737942657552926
1995,Fremantle,16,22,8,0,14,0.36363636363636365,2051,2209,0.48145539906103285,296,275,0.5183887915936952,324,265,0.5500848896434635,0.4774193548387097,0.5092592592592593,13,0.19999999999999996,4,0.0218476416459703,0.25095559421048386,0.05486900667686391,0.4654738619803117
1995,Geelong,16,25,18,0,7,0.72,2922,2193,0.5712609970674487,425,372,0.533249686323714,318,285,0.527363184079602,0.5720053835800808,0.5662100456621004,2,0.9333333333333333,1,0.12325250869743813,0.678320971063078,0.08032402475259857,0.5671168550508707
1995,Hawthorn,16,22,7,0,15,0.3181818181818182,1857,1975,0.4846033402922756,268,249,0.5183752417794971,283,277,0.5053571428571428,0.4863883847549909,0.47338403041825095,15,0.06666666666666665,4,0.019753786237618774,0.23211475893570815,0.05716490013565981,0.476292509589914
1995,Melbourne,16,22,9,0,13,0.4090909090909091,1938,1925,0.5016826300802485,284,234,0.5482625482625483,278,257,0.5196261682242991,0.505338078291815,0.47657841140529533,9,0.4666666666666667,3,0.044847814886747446,0.4132501168852571,0.06722088332644796,0.5194566045707111
1995,North Melbourne,16,25,16,0,9,0.64,2610,2286,0.5330882352941176,382,318,0.5457142857142857,332,294,0.5303514376996805,0.5350140056022409,0.5196078431372549,5,0.7333333333333334,2,0.07988475098058039,0.5656528008195639,0.07131736189563334,0.5352969250643873
1995,Richmond,16,25,16,1,8,0.66,2306,2259,0.5051478641840088,330,326,0.5030487804878049,330,279,0.541871921182266,0.5,0.5388429752066116,3,0.8666666666666667,1,0.07242972562315866,0.5394424864175813,0.06490549963972174,0.5100823749480023
1995,St Kilda,16,22,8,0,14,0.36363636363636365,1814,2258,0.4454813359528487,259,260,0.49903660886319845,335,248,0.5746140651801029,0.43602693602693604,0.5118110236220472,14,0.1333333333333333,4,0.05827459190000608,0.4813842711903214,0.05126006907722987,0.4476494511335737
1995,Sydney,16,22,8,0,14,0.36363636363636365,2314,2299,0.5016258400173423,343,256,0.5726210350584308,334,295,0.5310015898251192,0.5066469719350074,0.4646098003629764,12,0.2666666666666667,3,0.05080056499493479,0.4453044370018134,0.06222421577514084,0.4988208926358295
1995,West Coast,16,24,14,0,10,0.5833333333333334,2205,1895,0.5378048780487805,322,273,0.5411764705882353,268,287,0.4828828828828829,0.5457627118644067,0.4875,6,0.6666666666666667,2,0.04861046036720305,0.4338808413277366,0.06876517029538379,0.5255367840791151
1996,Adelaide,16,22,8,0,14,0.36363636363636365,2233,2327,0.48969298245614035,329,259,0.5595238095238095,343,269,0.5604575163398693,0.4895833333333333,0.49053030303030304,12,0.2666666666666667,3,0.03099502568991869,0.3242314957745843,0.05700893406302892,0.47556981543690385
1996,Brisbane Bears,16,25,17,1,7,0.7,2521,2018,0.555408680326063,369,307,0.5458579881656804,289,284,0.5043630017452007,0.560790273556231,0.5194585448392555,3,0.8666666666666667,1,0.09829546386730897,0.6205165240483526,0.07319843625587676,0.5422700589889384
1996,Carlton,16,24,15,0,9,0.625,2259,2204,0.5061617745910822,330,279,0.541871921182266,317,302,0.5121163166397416,0.5100463678516228,0.4802065404475043,6,0.6666666666666667,2,0.0638867033009919,0.5058559677602159,0.06400887958217791,0.506366163108262
1996,Collingwood,16,22,9,0,13,0.4090909090909091,2203,2142,0.5070195627157652,322,271,0.5430016863406408,310,282,0.5236486486486487,0.509493670886076,0.49005424954792043,11,0.33333333333333337,3,0.03231864118941236,0.3337642977222728,0.060413381211636946,0.49095618982066963
1996,Essendon,16,25,15,1,9,0.62,2522,2261,0.5272841312983483,367,320,0.5342066957787481,327,299,0.5223642172523961,0.5288184438040345,0.5169628432956381,5,0.7333333333333334,2,0.0854318662024486,0.5835387414580627,0.06978372647070702,0.529474270114925
1996,Fitzroy,16,22,1,0,21,0.045454545454545456,1452,2935,0.3309778892181445,206,216,0.4881516587677725,438,307,0.5879194630872483,0.3198757763975155,0.4130019120458891,16,0.0,4,0.0008934307322685805,0.013235905872960271,0.030905383859894622,0.32357697095863786
1996,Footscray,16,22,5,1,16,0.25,1654,2139,0.4360664381755866,240,214,0.5286343612334802,313,261,0.5452961672473867,0.43399638336347196,0.45052631578947366,15,0.06666666666666665,4,0.006394389315991415,0.08803483373599945,0.048905017748389686,0.43544145620712676
1996,Fremantle,16,22,7,0,15,0.3181818181818182,1830,1983,0.47993705743509046,257,288,0.47155963302752296,289,249,0.5371747211895911,0.4706959706959707,0.5363128491620112,13,0.19999999999999996,4,0.02590949123579378,0.2851933603499839,0.054605816974560836,0.46420848479548565
1996,Geelong,16,23,13,1,9,0.5869565217391305,2424,2178,0.5267275097783573,357,282,0.5586854460093896,316,282,0.5284280936454849,0.5304606240713224,0.5,7,0.6,2,0.061619738209180666,0.496219367694482,0.06923232084970352,0.5273497517556913
1996,Hawthorn,16,23,11,1,11,0.5,1977,2011,0.4957372116349047,291,231,0.5574712643678161,291,265,0.5233812949640287,0.5,0.4657258064516129,8,0.5333333333333333,2,0.03760884618065193,0.36955380290485035,0.0607710926492767,0.4925268565207972
1996,Melbourne,16,22,7,0,15,0.3181818181818182,1743,2463,0.4144079885877318,253,225,0.5292887029288703,365,273,0.5721003134796239,0.40938511326860844,0.45180722891566266,14,0.1333333333333333,4,0.013096940340750386,0.16601421021467777,0.045707928584038014,0.4180830110211866
1996,North Melbourne,16,25,19,0,6,0.76,2902,2217,0.5669075991404571,419,388,0.5192069392812887,326,261,0.555366269165247,0.5624161073825503,0.5978428351309707,1,1.0,1,0.14121804414338135,0.7115328259023396,0.07782374228921196,0.5586685991469534
1996,Richmond,16,22,11,0,11,0.5,2282,1944,0.5399905347846663,333,284,0.539708265802269,281,258,0.5213358070500927,0.5423452768729642,0.5239852398523985,9,0.4666666666666667,3,0.03233507773186987,0.33388114644773936,0.06957844292011435,0.5286852717537688
1996,St Kilda,16,22,10,0,12,0.45454545454545453,2053,2033,0.5024473813020068,298,265,0.5293072824156305,297,251,0.541970802919708,0.5008403361344538,0.5135658914728682,10,0.4,3,0.02508066963585063,0.27844117042090955,0.060554449800032606,0.4915766212876403
1996,Sydney,16,25,18,1,6,0.74,2400,2021,0.5428636055191133,353,282,0.5559055118110237,283,323,0.466996699669967,0.5550314465408805,0.46611570247933887,2,0.9333333333333333,1,0.1975714680801499,0.7869281959465941,0.07765938072160629,0.5581033084468386
1996,West Coast,16,24,16,0,8,0.6666666666666666,2393,1972,0.5482245131729668,349,299,0.5385802469135802,288,244,0.5413533834586466,0.5478806907378336,0.5506445672191529,4,0.8,1,0.1473442041440309,0.7216107659699559,0.07984306601974392,0.565513427414572
1997,Adelaide,16,26,17,0,9,0.6538461538461539,2544,2088,0.5492227979274611,369,330,0.5278969957081545,301,282,0.516295025728988,0.5507462686567164,0.5392156862745098,1,1.0,1,0.1197757335103344,0.6711728749401935,0.07718641730981209,0.5564696638878274
1997,Brisbane Lions,16,23,10,1,12,0.45652173913043476,2165,2108,0.5066697870348701,310,305,0.5040650406504065,307,266,0.5357766143106457,0.5024311183144247,0.5341506129597198,8,0.5333333333333333,2,0.07511757016515758,0.549199794794763,0.06769603982641466,0.5213417711525694
1997,Carlton,16,22,10,0,12,0.45454545454545453,1978,2045,0.4916728809346259,282,286,0.4964788732394366,295,275,0.5175438596491229,0.48873483535528595,0.5098039215686274,11,0.33333333333333337,3,0.048549813577655636,0.4335585730874043,0.059420862330350176,0.4865531917926246
1997,Collingwood,16,22,10,0,12,0.45454545454545453,2138,1919,0.5269903869854572,313,260,0.5462478184991274,269,305,0.4686411149825784,0.5378006872852233,0.46017699115044247,10,0.4,3,0.039804523835954814,0.3834084092376464,0.06618419954973416,0.5152984121357042
1997,Essendon,16,22,9,0,13,0.4090909090909091,2004,2170,0.48011499760421655,295,234,0.55765595463138,310,310,0.5,0.48760330578512395,0.43014705882352944,14,0.1333333333333333,4,0.034383219901864694,0.34815745690880057,0.05774221708351112,0.4789524154303495
1997,Fremantle,16,22,10,0,12,0.45454545454545453,1748,1902,0.4789041095890411,250,248,0.5020080321285141,279,228,0.5502958579881657,0.4725897920604915,0.5210084033613446,12,0.2666666666666667,3,0.046566196862476546,0.42283530451248064,0.056532812172213245,0.4733527293943918
1997,Geelong,16,24,15,0,9,0.625,2240,1946,0.5351170568561873,323,302,0.5168,281,260,0.5194085027726433,0.5347682119205298,0.5373665480427047,3,0.8666666666666667,1,0.08428288792299604,0.5799386543499183,0.0700753016389678,0.5305909916093235
1997,Hawthorn,16,22,8,0,14,0.36363636363636365,1873,2144,0.466268359472243,273,235,0.5374015748031497,310,284,0.5218855218855218,0.46826758147512865,0.4527938342967245,15,0.06666666666666665,4,0.040733222942770514,0.3891052128032388,0.057749599800687515,0.47898627628974905
1997,Melbourne,16,22,4,0,18,0.18181818181818182,1477,2429,0.3781362007168459,207,235,0.4683257918552036,354,305,0.5371775417298937,0.3689839572192513,0.4351851851851852,16,0.0,4,0.013056110302675358,0.16557663854979732,0.03804937767755397,0.372378097157164
